question,text
Lênin đã làm gì để bảo vệ chủ nghĩa Mác?,"<answer> Lênin không chỉ phê phán không khoan nhượng đối với mọi kẻ thù của chủ nghĩa Mác, mà còn kịch liệt phê phán những người nhân danh lý luận của Mác <context> Để bảo vệ chủ nghĩa Mác, Lênin không chỉ phê phán không khoan nhượng đối với mọi kẻ thù của chủ nghĩa Mác, mà còn kịch liệt phê phán những người nhân danh lý luận của Mác trên lời nói nhưng thực tế là chủ nghĩa xét lại, hoặc ít ra đã xa rời học thuyết của Mác. Đồng thời, Lênin chú trọng tổng kết kinh nghiệm thực tiễn cách mạng và dựa vào những thành quả mới nhất của khoa học để bổ sung, phát triển di sản lý luận của Mác và Ăngghen để lại. Với tinh thần biện chứng duy vật, xem chân lý là cụ thể, có khi Lênin đã phải thay đổi một cách căn bản đối với một quan niệm nào đó của mình về chủ nghĩa xã hội, không chấp nhận mọi thứ biểu hiện của chủ nghĩa giáo điều. Chính vì thế mà một giai đoạn mới trong sự phát triển của chủ nghĩa Mác nói chung, triết học Mác nói riêng đã gắn liền với tên tuổi của V.I.Lênin và được gọi là triết học Mác - Lênin nói riêng, chủ nghĩa Mác - Lênin nói chung."
Quá trình tạo ra những tiền đề của chủ nghĩa xã hội diễn ra như thế nào?,"<answer> diễn ra trong các xã hội tư bản chủ nghĩa phát triển được đẩy mạnh như một xu hướng khách quan. <context> Đặc điểm của thời đại ngày nay là sự tương tác giữa hai quá trình cách mạng - cách mạng khoa học công nghệ và cách mạng xã hội, đã tạo nên sự biến đổi rất năng động của đời sống xã hội. Trong những điều kiện đó, quá trình tạo ra những tiền đề của chủ nghĩa xã hội diễn ra trong các xã hội tư bản chủ nghĩa phát triển được đẩy mạnh như một xu hướng khách quan. Tính chất biện chứng của sự tiến hóa xã hội diễn ra trong những mâu thuẫn và thông qua các mâu thuẫn của chủ nghĩa tư bản cũng là một trong những nguồn gốc nảy sinh những khuynh hướng sai lầm khác nhau, thậm chí đi tới xét lại trong phong trào cộng sản và công nhân thế giới."
Các Đảng Cộng sản cần làm gì để phát triển chủ nghĩa Mác - Lênin?,"<answer> đòi hỏi các Đảng Cộng sản phải nắm vững lý luận của chủ nghĩa Mác - Lênin <context> Sự khủng hoảng của chủ nghĩa xã hội làm cho yêu cầu phát triển triết học Mác - Lênin càng trở nên cấp bách. Thực tiễn cuộc đấu tranh bảo vệ những thành quả mà chủ nghĩa xã hội đã giành được, nhất là công cuộc đấu tranh bảo vệ để đưa sự nghiệp xây dựng chủ nghĩa xã hội vượt qua thách thức to lớn hiện nay và tiếp tục tiến lên, đòi hỏi các Đảng Cộng sản phải nắm vững lý luận của chủ nghĩa Mác - Lênin. Trước hết, phải thấm nhuần thế giới quan duy vật và phương pháp biện chứng khoa học của nó. Cả những thành công cũng như thất hại trong quá trình đổi mới, cải tổ chủ nghĩa xã hội chứng tỏ sự cần thiết phải kiên quyết đấu tranh chống chủ nghĩa xét lại, đồng thời phải khắc phục bệnh giáo điều trong việc vận dụng lý luận của chủ nghĩa Mác - Lênin."
Chủ nghĩa duy lý và chủ nghĩa nhân đạo là gì?,"<answer> hai vũ khí tư tưởng của giai cấp tư sản chống lại chế độ phong kiến, thần học và chủ nghĩa kinh viện <context> Chủ nghĩa duy lý và chủ nghĩa nhân đạo là hai vũ khí tư tưởng của giai cấp tư sản chống lại chế độ phong kiến, thần học và chủ nghĩa kinh viện. Trong cuộc đấu tranh của giai cấp tư sản nhằm xác lập và phát triển chủ nghĩa tư bản, chống chuyên chế phong kiến thì chủ nghĩa duy lý và chủ nghĩa nhân đạo thống nhất với nhau và đã có vai trò lịch sử tiến bộ."
Trào lưu duy khoa học và nhân bản phi duy lý có mối quan hệ như thế nào?,"<answer> dường như là đối lập nhau, nhưng trên thực tế lại bổ sung cho nhau <context> Trong điều kiện lịch sử đó, triết học phương Tây đã diễn ra sự tách biệt và sự đối lập giữa chủ nghĩa duy lý và chủ nghĩa nhân bản. Trào lưu duy khoa học và trào lưu nhân bản phi duy lý dường như là đối lập nhau, nhưng trên thực tế lại bổ sung cho nhau, vì chúng đều đều phản ánh những mâu thuẫn cơ bản trong lòng chủ nghĩa tư bản hiện đại."
Các triết gia duy khoa học chủ trương xây dựng triết học như thế nào?,"<answer> theo mô hình các khoa học thực chứng. <context> Các triết gia thuộc trào lưu chủ nghĩa duy khoa học chủ trương xây dựng triết học theo mô hình các khoa học thực chứng. Theo họ, triết học không nên nghiên cứu những vấn đề như bản chất của sự vật, các quy luật chung của thế giới, v.v. mà đi tìm phương pháp khoa học có hiệu quả nhất, đáng tin cậy nhất mới là nội dung chủ yếu của việc nghiên cứu triết học."
Chủ nghĩa thực chứng ra đời khi nào?,"<answer> thế kỷ XIX <context> Chủ nghĩa thực chứng ra đời từ thế kỷ XIX. Cùng với sự phát triển của khoa học tự nhiên ở thế kỷ XX, nhất là sự ra đời hình học phi Ơclít, thuyết tương đối, cơ học lượng tử, phương thức tư duy truyền thống đã bị tác động rất mạnh. Các phương pháp toán học, phương pháp lôgíc toán trở thành phương pháp đặc biệt quan trọng trong khoa học tự nhiên. Tuyệt đối hóa điều đó, một số nhà triết học đã cho rằng, chính việc nghiên cứu các phương pháp đó mới là nhiệm vụ, nội dung chủ yếu của triết học. Thậm chí có nhà triết học còn cho rằng, việc toán học hóa, lôgíc học hóa triết học mới là lối thoát của triết học hiện đại."
Cả hai trường phái đều phủ định điều gì?,"<answer> ý nghĩa thế giới quan của triết học. <context> Trước và sau Chiến tranh thế giới thứ hai, trong triết học phân tích đã xuất hiện phái ngôn ngữ học thường ngày. Các đại biểu của phái này đều là các giáo sư trường Đại học Oxpho (Oxford) cho nên trường phái đó cũng được gọi là trường phái Oxpho. Những người theo chủ nghĩa thực chứng lôgíc thường phê phán các khái niệm của ngôn ngữ tự nhiên là mơ hồ, không rõ ràng, nên không phù hợp với tư duy chính xác. Trái lại, trường phái ngôn ngữ lại nhấn mạnh tính phong phú của khái niệm và sự phân biệt tỉ mỉ giữa các khái niệm trong ngôn ngữ tự nhiên. Nếu chủ nghĩa thực chứng lôgíc quy nhiệm vụ triết học thành sự phân tích lôgíc, thì trường phái ngôn ngữ luôn luôn quy triết học thành sự phân tích ngôn ngữ tự nhiên, cả hai đều phủ định ý nghĩa thế giới quan của triết học."
Chủ nghĩa thực chứng lôgíc quy nhiệm vụ triết học thành sự gì?,"<answer> phân tích lôgíc <context> Nếu chủ nghĩa thực chứng lôgíc quy nhiệm vụ triết học thành sự phân tích lôgíc, thì trường phái ngôn ngữ luôn luôn quy triết học thành sự phân tích ngôn ngữ tự nhiên, cả hai đều phủ định ý nghĩa thế giới quan của triết học."
Tính dục theo Phơrớt có nghĩa gì?,"<answer> Có nghĩa rộng, gồm mọi loại khoái cảm. <context> Thuyết tính dục cũng là nội dung quan trọng trong hệ thống phân tích tâm lý của chủ nghĩa Phơrớt. Phơrớt cho rằng, trong mọi xung động bản năng của cái ấy thì bản năng tính dục là hạt nhân, là cơ sở của hành vi con người. Tính dục ông nói ở đây có nghĩa rộng, gồm mọi loại khoái cảm. Phơrớt cho rằng, tính dục là xung đột vĩnh hằng, ngay cả khi bị ý thức và tiền ý thức áp chế, nó vẫn tìm cách bộc lộ ra, có khi bằng hệ thống nguỵ trang xâm nhập vào hệ thống ý thức. Do đó, về tâm lý thường có hiện tượng nằm mơ, nói nhịu và những bệnh tâm thần khác. Theo ông, một từ, một con số, một tên người hoặc một sự việc hiện ra trong giấc mơ đều không phải là vô cớ, mà là sự thể hiện hoặc sự thỏa mãn một nguyện vọng nào đó. Phơrớt mở rộng lý luận và phương pháp đó sang các lĩnh vực khác để giải thích các hiện tượng xã hội. Ông cho rằng văn hóa nghệ thuật của nhân loại không có quan hệ gì với điều kiện sinh hoạt vật chất của xã hội mà bắt nguồn từ bản năng tính dục bị áp chế."
Phơrớt tiếp thu truyền thống gì trong khoa học?,"<answer> duy vật của khoa học tự nhiên cổ điển và của thuyết tiến hóa <context> Là một nhà khoa học, Phơrớt đã tiếp thu truyền thống duy vật của khoa học tự nhiên cổ điển và của thuyết tiến hóa. Tuy nhiên trong thế giới quan triết học của ông bộc lộ những yếu tố duy tâm khi ông đem sinh vật hóa những cái thuộc về tâm lý của con người, đem tự nhiên hóa những cái thuộc về loài người, đem tâm lý hóa những cái thuộc về xã hội, và tuyệt đối hóa cái tâm lý trong đời sống của con người. Có thể xem đó cũng là những sai lầm của chủ nghĩa Phơrớt. Vì quá nhấn mạnh đến bản năng tính dục nên ông đã bị nhiều người phản đối, trong đó có cả học trò của ông."
